,Vgs,Vds,Ids,length,finger,width,Ids_coarse,alpha
5280,0.25,0.5,0.143425,25.0,8.0,100.0,0.4122,0.34795002426006794
5281,0.275,0.5,0.332575,25.0,8.0,100.0,0.7514,0.44260713335107804
5282,0.3,0.5,0.75245,25.0,8.0,100.0,1.367,0.5504389173372348
5283,0.325,0.5,1.6215,25.0,8.0,100.0,2.476,0.654886914378029
5284,0.35,0.5,3.2935,25.0,8.0,100.0,4.455,0.7392817059483726
5285,0.375,0.5,6.23725,25.0,8.0,100.0,7.925,0.7870347003154575
5286,0.4,0.5,10.915,25.0,8.0,100.0,13.74,0.794395924308588
5287,0.425,0.5,17.7,25.0,8.0,100.0,21.73,0.8145421076852277
5288,0.45,0.5,26.74,25.0,8.0,100.0,31.68,0.8440656565656566
5289,0.475,0.5,38.01,25.0,8.0,100.0,43.49,0.8739940216141641
5290,0.5,0.5,51.2375,25.0,8.0,100.0,56.97,0.8993768650166755
5291,0.525,0.5,66.2225,25.0,8.0,100.0,71.92,0.9207800333704115
5292,0.55,0.5,82.615,25.0,8.0,100.0,88.11,0.9376347747134264
5293,0.575,0.5,99.985,25.0,8.0,100.0,105.3,0.9495251661918329
5294,0.6,0.5,118.1475,25.0,8.0,100.0,123.3,0.9582116788321168
5295,0.625,0.5,136.66,25.0,8.0,100.0,141.8,0.9637517630465443
5296,0.65,0.5,155.35,25.0,8.0,100.0,160.6,0.9673100871731009
5297,0.675,0.5,173.45,25.0,8.0,100.0,179.5,0.9662952646239553
5298,0.7,0.5,190.8,25.0,8.0,100.0,198.1,0.9631499242806664
5299,0.725,0.5,206.825,25.0,8.0,100.0,216.4,0.955753234750462
5300,0.75,0.5,221.425,25.0,8.0,100.0,234.2,0.9454526046114433
5301,0.775,0.5,234.25,25.0,8.0,100.0,251.5,0.9314115308151093
5302,0.8,0.5,245.3,25.0,8.0,100.0,268.2,0.9146159582401194
5303,0.825,0.5,254.625,25.0,8.0,100.0,284.3,0.8956208230742173
5304,0.85,0.5,262.475,25.0,8.0,100.0,299.7,0.8757924591257926
5305,0.875,0.5,269.075,25.0,8.0,100.0,314.3,0.8561088132357619
5306,0.9,0.5,274.525,25.0,8.0,100.0,327.7,0.8377326823314006
5307,0.925,0.5,279.05,25.0,8.0,100.0,340.1,0.8204939723610702
5308,0.95,0.5,282.675,25.0,8.0,100.0,351.3,0.8046541417591802
5309,0.975,0.5,285.5,25.0,8.0,100.0,361.5,0.7897648686030428
5310,1.0,0.5,287.6,25.0,8.0,100.0,370.4,0.7764578833693305
5311,1.025,0.5,288.925,25.0,8.0,100.0,378.1,0.7641496958476593
5312,1.05,0.5,289.525,25.0,8.0,100.0,384.5,0.7529908972691807
5313,1.075,0.5,289.35,25.0,8.0,100.0,389.6,0.7426848049281314
5314,1.1,0.5,288.525,25.0,8.0,100.0,393.3,0.7336003051106025
5315,1.125,0.5,287.125,25.0,8.0,100.0,395.8,0.7254295098534613
5316,1.15,0.5,285.15,25.0,8.0,100.0,397.3,0.7177196073496098
5317,1.175,0.5,282.7,25.0,8.0,100.0,397.8,0.7106586224233282
5318,1.2,0.5,279.85,25.0,8.0,100.0,397.6,0.7038480885311872
5319,5.5511151229999994e-17,1.0,3.4435e-05,25.0,8.0,100.0,0.001114,0.03091113105924596
5320,0.025,1.0,8.14525e-05,25.0,8.0,100.0,0.002142,0.03802637721755369
5321,0.05,1.0,0.00019915,25.0,8.0,100.0,0.004017,0.04957679860592482
5322,0.075,1.0,0.000483875,25.0,8.0,100.0,0.007432,0.06510696986006458
5323,0.1,1.0,0.001176925,25.0,8.0,100.0,0.01366,0.08615849194729137
5324,0.125,1.0,0.002855,25.0,8.0,100.0,0.02499,0.11424569827931173
5325,0.15,1.0,0.00698075,25.0,8.0,100.0,0.04565,0.15291894852135815
5326,0.175,1.0,0.01687,25.0,8.0,100.0,0.08327,0.2025939714182779
5327,0.2,1.0,0.0408125,25.0,8.0,100.0,0.1518,0.26885704874835314
5328,0.225,1.0,0.097685,25.0,8.0,100.0,0.2764,0.3534189580318379
5329,0.25,1.0,0.229175,25.0,8.0,100.0,0.5029,0.4557068999801153
5330,0.275,1.0,0.52665,25.0,8.0,100.0,0.9135,0.5765188834154351
5331,0.3,1.0,1.168725,25.0,8.0,100.0,1.655,0.706178247734139
5332,0.325,1.0,2.45025,25.0,8.0,100.0,2.985,0.820854271356784
5333,0.35,1.0,4.80275,25.0,8.0,100.0,5.34,0.8993913857677902
5334,0.375,1.0,8.7425,25.0,8.0,100.0,9.426,0.9274877997029493
5335,0.4,1.0,14.715,25.0,8.0,100.0,16.05,0.9168224299065421
5336,0.425,1.0,22.9325,25.0,8.0,100.0,24.86,0.9224658085277555
5337,0.45,1.0,33.4775,25.0,8.0,100.0,35.68,0.9382707399103138
5338,0.475,1.0,46.1625,25.0,8.0,100.0,48.36,0.954559553349876
5339,0.5,1.0,60.6475,25.0,8.0,100.0,62.73,0.9668021680216803
5340,0.525,1.0,76.705,25.0,8.0,100.0,78.57,0.9762632047855416
5341,0.55,1.0,94.0125,25.0,8.0,100.0,95.65,0.9828802927339257
5342,0.575,1.0,112.2075,25.0,8.0,100.0,113.8,0.986006151142355
5343,0.6,1.0,131.215,25.0,8.0,100.0,132.7,0.9888093443858328
5344,0.625,1.0,150.625,25.0,8.0,100.0,152.2,0.9896517739816032
5345,0.65,1.0,170.525,25.0,8.0,100.0,172.2,0.9902729384436703
5346,0.675,1.0,190.575,25.0,8.0,100.0,192.3,0.9910296411856473
5347,0.7,1.0,210.675,25.0,8.0,100.0,212.5,0.9914117647058824
5348,0.725,1.0,230.55,25.0,8.0,100.0,232.6,0.9911865864144455
5349,0.75,1.0,250.425,25.0,8.0,100.0,252.5,0.9917821782178218
5350,0.775,1.0,270.125,25.0,8.0,100.0,272.2,0.9923769287288758
5351,0.8,1.0,289.7,25.0,8.0,100.0,291.8,0.9928032899246059
5352,0.825,1.0,309.175,25.0,8.0,100.0,311.3,0.9931737873433987
5353,0.85,1.0,328.45,25.0,8.0,100.0,330.6,0.9934966727162733
5354,0.875,1.0,347.3,25.0,8.0,100.0,349.6,0.9934210526315789
5355,0.9,1.0,365.525,25.0,8.0,100.0,368.1,0.9930046183102417
5356,0.925,1.0,383.1,25.0,8.0,100.0,385.9,0.9927442342575798
5357,0.95,1.0,399.85,25.0,8.0,100.0,403.0,0.9921836228287841
5358,0.975,1.0,415.4,25.0,8.0,100.0,419.2,0.9909351145038168
5359,1.0,1.0,429.725,25.0,8.0,100.0,434.5,0.9890103567318758
5360,1.025,1.0,442.575,25.0,8.0,100.0,448.6,0.9865693267944716
5361,1.05,1.0,453.8,25.0,8.0,100.0,461.5,0.9833152762730227
5362,1.075,1.0,463.375,25.0,8.0,100.0,472.9,0.9798583209980969
5363,1.1,1.0,471.225,25.0,8.0,100.0,483.0,0.9756211180124225
5364,1.125,1.0,477.55,25.0,8.0,100.0,491.7,0.9712222900142363
5365,1.15,1.0,482.4,25.0,8.0,100.0,499.2,0.9663461538461539
5366,1.175,1.0,485.875,25.0,8.0,100.0,505.6,0.9609869462025316
5367,1.2,1.0,488.175,25.0,8.0,100.0,511.2,0.9549589201877935
5368,5.5511151229999994e-17,1.5,4.37075e-05,25.0,8.0,100.0,0.001411,0.030976257973068747
5369,0.025,1.5,0.0001036125,25.0,8.0,100.0,0.002677,0.038704706761299966
5370,0.05,1.5,0.0002509,25.0,8.0,100.0,0.004977,0.05041189471569219
5371,0.075,1.5,0.0006061,25.0,8.0,100.0,0.009156,0.06619702927042377
5372,0.1,1.5,0.0014715,25.0,8.0,100.0,0.01675,0.0878507462686567
5373,0.125,1.5,0.0035835,25.0,8.0,100.0,0.03054,0.11733791748526522
5374,0.15,1.5,0.00871125,25.0,8.0,100.0,0.0556,0.1566771582733813
5375,0.175,1.5,0.0210575,25.0,8.0,100.0,0.1011,0.20828387734915926
5376,0.2,1.5,0.05049,25.0,8.0,100.0,0.1837,0.2748502994011976
5377,0.225,1.5,0.12,25.0,8.0,100.0,0.3336,0.3597122302158273
5378,0.25,1.5,0.283725,25.0,8.0,100.0,0.605,0.46896694214876034
5379,0.275,1.5,0.6411,25.0,8.0,100.0,1.095,0.5854794520547946
5380,0.3,1.5,1.40065,25.0,8.0,100.0,1.976,0.708830971659919
5381,0.325,1.5,2.92175,25.0,8.0,100.0,3.547,0.8237242740343952
5382,0.35,1.5,5.6015,25.0,8.0,100.0,6.306,0.8882810022201078
5383,0.375,1.5,10.01025,25.0,8.0,100.0,11.04,0.9067255434782608
5384,0.4,1.5,16.545,25.0,8.0,100.0,18.41,0.8986963606735471
5385,0.425,1.5,25.4,25.0,8.0,100.0,27.94,0.909090909090909
5386,0.45,1.5,36.6075,25.0,8.0,100.0,39.46,0.9277116066903194
5387,0.475,1.5,49.915,25.0,8.0,100.0,52.81,0.9451808369626964
5388,0.5,1.5,64.9825,25.0,8.0,100.0,67.77,0.9588682307805815
5389,0.525,1.5,81.5625,25.0,8.0,100.0,84.12,0.9695970042796005
5390,0.55,1.5,99.3375,25.0,8.0,100.0,101.6,0.9777312992125985
5391,0.575,1.5,117.9125,25.0,8.0,100.0,120.0,0.9826041666666666
5392,0.6,1.5,137.2375,25.0,8.0,100.0,139.1,0.986610352264558
5393,0.625,1.5,157.05,25.0,8.0,100.0,158.7,0.9896030245746693
5394,0.65,1.5,177.025,25.0,8.0,100.0,178.6,0.9911814109742442
5395,0.675,1.5,197.15,25.0,8.0,100.0,198.5,0.993198992443325
5396,0.7,1.5,217.275,25.0,8.0,100.0,218.4,0.9948489010989011
5397,0.725,1.5,237.1,25.0,8.0,100.0,238.0,0.996218487394958
5398,0.75,1.5,256.8,25.0,8.0,100.0,257.4,0.9976689976689977
5399,0.775,1.5,276.2,25.0,8.0,100.0,276.6,0.9985538684020244
5400,0.8,1.5,295.3,25.0,8.0,100.0,295.4,0.9996614759647936
5401,0.825,1.5,314.05,25.0,8.0,100.0,314.1,0.9998408150270615
5402,0.85,1.5,332.55,25.0,8.0,100.0,332.5,1.0001503759398496
5403,0.875,1.5,350.675,25.0,8.0,100.0,350.5,1.0004992867332383
5404,0.9,1.5,368.15,25.0,8.0,100.0,367.9,1.0006795324816526
5405,0.925,1.5,385.025,25.0,8.0,100.0,384.5,1.0013654096228868
5406,0.95,1.5,401.05,25.0,8.0,100.0,400.2,1.0021239380309845
5407,0.975,1.5,416.05,25.0,8.0,100.0,414.9,1.002771752229453
5408,1.0,1.5,430.0,25.0,8.0,100.0,428.5,1.0035005834305717
5409,1.025,1.5,442.775,25.0,8.0,100.0,440.8,1.0044804900181488
5410,1.05,1.5,454.3,25.0,8.0,100.0,451.7,1.0057560327651096
5411,1.075,1.5,464.55,25.0,8.0,100.0,461.2,1.0072636600173461
5412,1.1,1.5,473.575,25.0,8.0,100.0,469.4,1.008894333191308
5413,1.125,1.5,481.425,25.0,8.0,100.0,476.4,1.0105478589420656
5414,1.15,1.5,488.1,25.0,8.0,100.0,482.5,1.0116062176165803
5415,1.175,1.5,493.7,25.0,8.0,100.0,487.7,1.0123026450686898
5416,1.2,1.5,498.25,25.0,8.0,100.0,492.3,1.0120861263457241
5417,5.5511151229999994e-17,2.0,5.4715e-05,25.0,8.0,100.0,0.001774,0.03084272829763247
5418,0.025,2.0,0.0001277425,25.0,8.0,100.0,0.003326,0.03840724594107036
5419,0.05,2.0,0.0003057,25.0,8.0,100.0,0.006139,0.04979638377585926
5420,0.075,2.0,0.000742675,25.0,8.0,100.0,0.01124,0.06607428825622776
5421,0.1,2.0,0.00179025,25.0,8.0,100.0,0.02047,0.08745725451880802
5422,0.125,2.0,0.00434025,25.0,8.0,100.0,0.0372,0.11667338709677422
5423,0.15,2.0,0.01051325,25.0,8.0,100.0,0.0675,0.15575185185185184
5424,0.175,2.0,0.02532,25.0,8.0,100.0,0.1224,0.2068627450980392
5425,0.2,2.0,0.060365,25.0,8.0,100.0,0.2217,0.2722823635543527
5426,0.225,2.0,0.142875,25.0,8.0,100.0,0.4013,0.3560304011961126
5427,0.25,2.0,0.33165,25.0,8.0,100.0,0.7253,0.4572590652143941
5428,0.275,2.0,0.746875,25.0,8.0,100.0,1.308,0.5710053516819571
5429,0.3,2.0,1.6205,25.0,8.0,100.0,2.351,0.6892811569544874
5430,0.325,2.0,3.30275,25.0,8.0,100.0,4.197,0.7869311412913986
5431,0.35,2.0,6.28625,25.0,8.0,100.0,7.412,0.8481179168915273
5432,0.375,2.0,11.09875,25.0,8.0,100.0,12.86,0.8630443234836704
5433,0.4,2.0,18.215,25.0,8.0,100.0,20.96,0.8690362595419847
5434,0.425,2.0,27.5875,25.0,8.0,100.0,31.18,0.884781911481719
5435,0.45,2.0,39.365,25.0,8.0,100.0,43.38,0.9074458275703089
5436,0.475,2.0,53.27,25.0,8.0,100.0,57.34,0.9290198814091385
5437,0.5,2.0,68.8675,25.0,8.0,100.0,72.82,0.9457223290304864
5438,0.525,2.0,85.9325,25.0,8.0,100.0,89.58,0.9592822058495201
5439,0.55,2.0,104.11,25.0,8.0,100.0,107.4,0.9693668528864059
5440,0.575,2.0,122.995,25.0,8.0,100.0,126.0,0.9761507936507937
5441,0.6,2.0,142.5,25.0,8.0,100.0,145.1,0.9820813232253619
5442,0.625,2.0,162.3,25.0,8.0,100.0,164.6,0.986026731470231
5443,0.65,2.0,182.35,25.0,8.0,100.0,184.3,0.9894194248507867
5444,0.675,2.0,202.325,25.0,8.0,100.0,203.9,0.9922756253065227
5445,0.7,2.0,222.175,25.0,8.0,100.0,223.3,0.994961934617107
5446,0.725,2.0,241.675,25.0,8.0,100.0,242.4,0.9970090759075908
5447,0.75,2.0,260.875,25.0,8.0,100.0,261.1,0.9991382612026043
5448,0.775,2.0,279.65,25.0,8.0,100.0,279.5,1.0005366726296958
5449,0.8,2.0,298.05,25.0,8.0,100.0,297.5,1.0018487394957984
5450,0.825,2.0,315.925,25.0,8.0,100.0,315.2,1.0023001269035534
5451,0.85,2.0,333.4,25.0,8.0,100.0,332.5,1.002706766917293
5452,0.875,2.0,350.25,25.0,8.0,100.0,349.4,1.0024327418431598
5453,0.9,2.0,366.3,25.0,8.0,100.0,365.5,1.0021887824897402
5454,0.925,2.0,381.65,25.0,8.0,100.0,380.7,1.002495403204623
5455,0.95,2.0,396.1,25.0,8.0,100.0,394.9,1.0030387439858193
5456,0.975,2.0,409.3,25.0,8.0,100.0,408.1,1.0029404557706445
5457,1.0,2.0,421.425,25.0,8.0,100.0,419.9,1.0036318170993095
5458,1.025,2.0,432.325,25.0,8.0,100.0,430.4,1.0044725836431228
5459,1.05,2.0,441.875,25.0,8.0,100.0,439.6,1.0051751592356688
5460,1.075,2.0,450.3,25.0,8.0,100.0,447.4,1.0064818953956192
5461,1.1,2.0,457.55,25.0,8.0,100.0,454.1,1.0075974454965866
5462,1.125,2.0,463.7,25.0,8.0,100.0,459.8,1.0084819486733363
5463,1.15,2.0,468.825,25.0,8.0,100.0,464.7,1.0088766946417043
5464,1.175,2.0,473.0,25.0,8.0,100.0,469.0,1.0085287846481876
5465,1.2,2.0,476.225,25.0,8.0,100.0,472.7,1.007457160990057
5466,5.5511151229999994e-17,2.5,7.174e-05,25.0,8.0,100.0,0.002215,0.0323882618510158
5467,0.025,2.5,0.00016205,25.0,8.0,100.0,0.004113,0.039399465110624844
5468,0.05,2.5,0.000378525,25.0,8.0,100.0,0.007544,0.05017563626723223
5469,0.075,2.5,0.00091105,25.0,8.0,100.0,0.01374,0.06630640465793304
5470,0.1,2.5,0.0021805,25.0,8.0,100.0,0.02494,0.08742983159583
5471,0.125,2.5,0.0052775,25.0,8.0,100.0,0.04517,0.11683639583794554
5472,0.15,2.5,0.01271475,25.0,8.0,100.0,0.08171,0.15560824868437156
5473,0.175,2.5,0.0306675,25.0,8.0,100.0,0.1477,0.20763371699390656
5474,0.2,2.5,0.0725575,25.0,8.0,100.0,0.2667,0.27205661792275965
5475,0.225,2.5,0.170475,25.0,8.0,100.0,0.4812,0.35427057356608477
5476,0.25,2.5,0.392075,25.0,8.0,100.0,0.867,0.4522202998846598
5477,0.275,2.5,0.8752,25.0,8.0,100.0,1.558,0.5617458279845956
5478,0.3,2.5,1.87675,25.0,8.0,100.0,2.787,0.673394330821672
5479,0.325,2.5,3.776,25.0,8.0,100.0,4.949,0.7629824206910487
5480,0.35,2.5,7.0925,25.0,8.0,100.0,8.674,0.8176735070325111
5481,0.375,2.5,12.36975,25.0,8.0,100.0,14.89,0.8307421087978508
5482,0.4,2.5,20.0225,25.0,8.0,100.0,23.69,0.845187842971718
5483,0.425,2.5,30.085,25.0,8.0,100.0,34.59,0.8697600462561433
5484,0.45,2.5,42.5675,25.0,8.0,100.0,47.41,0.8978591014553893
5485,0.475,2.5,57.1475,25.0,8.0,100.0,61.92,0.9229247416020672
5486,0.5,2.5,73.4,25.0,8.0,100.0,77.85,0.9428387925497753
5487,0.525,2.5,91.01,25.0,8.0,100.0,94.95,0.9585044760400211
5488,0.55,2.5,109.6075,25.0,8.0,100.0,112.9,0.970837023914969
5489,0.575,2.5,128.7675,25.0,8.0,100.0,131.6,0.9784764437689971
5490,0.6,2.5,148.35,25.0,8.0,100.0,150.7,0.9844061048440611
5491,0.625,2.5,168.175,25.0,8.0,100.0,170.0,0.989264705882353
5492,0.65,2.5,188.05,25.0,8.0,100.0,189.3,0.9933967247754887
5493,0.675,2.5,207.7,25.0,8.0,100.0,208.5,0.9961630695443644
5494,0.7,2.5,227.05,25.0,8.0,100.0,227.3,0.9989001319841619
5495,0.725,2.5,245.925,25.0,8.0,100.0,245.7,1.000915750915751
5496,0.75,2.5,264.475,25.0,8.0,100.0,263.6,1.0033194233687406
5497,0.775,2.5,282.45,25.0,8.0,100.0,281.1,1.0048025613660618
5498,0.8,2.5,299.9,25.0,8.0,100.0,298.2,1.005700871898055
5499,0.825,2.5,316.7,25.0,8.0,100.0,314.8,1.0060355781448538
5500,0.85,2.5,332.925,25.0,8.0,100.0,331.0,1.0058157099697886
5501,0.875,2.5,348.325,25.0,8.0,100.0,346.6,1.0049769186381996
5502,0.9,2.5,362.85,25.0,8.0,100.0,361.4,1.0040121748754844
5503,0.925,2.5,376.475,25.0,8.0,100.0,375.2,1.0033981876332623
5504,0.95,2.5,389.0,25.0,8.0,100.0,387.9,1.002835782418149
5505,0.975,2.5,400.275,25.0,8.0,100.0,399.5,1.0019399249061327
5506,1.0,2.5,410.45,25.0,8.0,100.0,409.7,1.001830607761777
5507,1.025,2.5,419.325,25.0,8.0,100.0,418.7,1.0014927155481252
5508,1.05,2.5,427.075,25.0,8.0,100.0,426.3,1.001817968566737
5509,1.075,2.5,433.725,25.0,8.0,100.0,432.8,1.0021372458410351
5510,1.1,2.5,439.325,25.0,8.0,100.0,438.3,1.0023385808806753
5511,1.125,2.5,443.95,25.0,8.0,100.0,443.0,1.0021444695259594
5512,1.15,2.5,447.65,25.0,8.0,100.0,447.0,1.0014541387024607
5513,1.175,2.5,450.575,25.0,8.0,100.0,450.5,1.0001664816870144
5514,1.2,2.5,452.7,25.0,8.0,100.0,453.6,0.9980158730158729
5515,5.5511151229999994e-17,3.0,9.8785e-05,25.0,8.0,100.0,0.002752,0.03589571220930232
5516,0.025,3.0,0.0002104,25.0,8.0,100.0,0.005068,0.04151539068666141
5517,0.05,3.0,0.00047705,25.0,8.0,100.0,0.00924,0.05162878787878788
5518,0.075,3.0,0.001127575,25.0,8.0,100.0,0.01676,0.06727774463007159
5519,0.1,3.0,0.00267375,25.0,8.0,100.0,0.0303,0.08824257425742574
5520,0.125,3.0,0.0064185,25.0,8.0,100.0,0.0547,0.11734003656307129
5521,0.15,3.0,0.0153575,25.0,8.0,100.0,0.09865,0.15567663456664976
5522,0.175,3.0,0.0365875,25.0,8.0,100.0,0.1778,0.20577896512935884
5523,0.2,3.0,0.0866925,25.0,8.0,100.0,0.3201,0.27082942830365514
5524,0.225,3.0,0.203075,25.0,8.0,100.0,0.5756,0.3528057678943711
5525,0.25,3.0,0.465,25.0,8.0,100.0,1.033,0.4501452081316554
5526,0.275,3.0,1.030825,25.0,8.0,100.0,1.85,0.5572027027027028
5527,0.3,3.0,2.19775,25.0,8.0,100.0,3.294,0.6671979356405586
5528,0.325,3.0,4.37925,25.0,8.0,100.0,5.813,0.753354550146224
5529,0.35,3.0,8.13,25.0,8.0,100.0,10.11,0.8041543026706233
5530,0.375,3.0,14.03925,25.0,8.0,100.0,17.11,0.8205289304500292
5531,0.4,3.0,22.4775,25.0,8.0,100.0,26.59,0.8453365927040241
5532,0.425,3.0,33.35,25.0,8.0,100.0,38.14,0.8744100681699004
5533,0.45,3.0,46.65,25.0,8.0,100.0,51.55,0.9049466537342387
5534,0.475,3.0,61.97,25.0,8.0,100.0,66.54,0.9313195070634204
5535,0.5,3.0,78.8075,25.0,8.0,100.0,82.84,0.9513218252052149
5536,0.525,3.0,96.8575,25.0,8.0,100.0,100.2,0.9666417165668663
5537,0.55,3.0,115.74,25.0,8.0,100.0,118.3,0.9783601014370245
5538,0.575,3.0,135.0075,25.0,8.0,100.0,136.9,0.9861760409057705
5539,0.6,3.0,154.55,25.0,8.0,100.0,155.8,0.9919768934531451
5540,0.625,3.0,174.175,25.0,8.0,100.0,174.8,0.9964244851258581
5541,0.65,3.0,193.75,25.0,8.0,100.0,193.7,1.0002581311306145
5542,0.675,3.0,212.925,25.0,8.0,100.0,212.3,1.0029439472444655
5543,0.7,3.0,231.675,25.0,8.0,100.0,230.4,1.0055338541666667
5544,0.725,3.0,249.85,25.0,8.0,100.0,248.0,1.0074596774193547
5545,0.75,3.0,267.475,25.0,8.0,100.0,265.0,1.0093396226415094
5546,0.775,3.0,284.525,25.0,8.0,100.0,281.6,1.0103870738636362
5547,0.8,3.0,300.925,25.0,8.0,100.0,297.6,1.0111727150537635
5548,0.825,3.0,316.55,25.0,8.0,100.0,313.1,1.0110188438198657
5549,0.85,3.0,331.35,25.0,8.0,100.0,328.1,1.0099055166107893
5550,0.875,3.0,345.275,25.0,8.0,100.0,342.4,1.0083966121495327
5551,0.9,3.0,358.15,25.0,8.0,100.0,355.8,1.0066048341765035
5552,0.925,3.0,369.95,25.0,8.0,100.0,368.3,1.0044800434428454
5553,0.95,3.0,380.6,25.0,8.0,100.0,379.5,1.0028985507246377
5554,0.975,3.0,390.05,25.0,8.0,100.0,389.6,1.0011550308008212
5555,1.0,3.0,398.25,25.0,8.0,100.0,398.4,0.9996234939759037
5556,1.025,3.0,405.45,25.0,8.0,100.0,405.9,0.9988913525498891
5557,1.05,3.0,411.575,25.0,8.0,100.0,412.3,0.9982415716711132
5558,1.075,3.0,416.7,25.0,8.0,100.0,417.7,0.9976059372755566
5559,1.1,3.0,420.925,25.0,8.0,100.0,422.2,0.9969801042160115
5560,1.125,3.0,424.3,25.0,8.0,100.0,426.1,0.9957756395212392
5561,1.15,3.0,426.925,25.0,8.0,100.0,429.4,0.9942361434559852
5562,1.175,3.0,428.825,25.0,8.0,100.0,432.4,0.9917321924144311
5563,1.2,3.0,430.075,25.0,8.0,100.0,435.0,0.9886781609195402
5564,5.5511151229999994e-17,3.5,0.0001468,25.0,8.0,100.0,0.003407,0.04308776049310244
5565,0.025,3.5,0.0002832,25.0,8.0,100.0,0.006225,0.04549397590361446
5566,0.05,3.5,0.0006203,25.0,8.0,100.0,0.01129,0.054942426926483615
5567,0.075,3.5,0.00141975,25.0,8.0,100.0,0.02039,0.06962972045120157
5568,0.1,3.5,0.00333725,25.0,8.0,100.0,0.03673,0.09085897086849987
5569,0.125,3.5,0.00794275,25.0,8.0,100.0,0.06609,0.12018081404145863
5570,0.15,3.5,0.0188925,25.0,8.0,100.0,0.1188,0.15902777777777777
5571,0.175,3.5,0.044535,25.0,8.0,100.0,0.2135,0.20859484777517565
5572,0.2,3.5,0.1053875,25.0,8.0,100.0,0.3831,0.2750913599582354
5573,0.225,3.5,0.247475,25.0,8.0,100.0,0.6868,0.36033051834595226
5574,0.25,3.5,0.5641,25.0,8.0,100.0,1.229,0.4589910496338487
5575,0.275,3.5,1.244925,25.0,8.0,100.0,2.19,0.5684589041095891
5576,0.3,3.5,2.64075,25.0,8.0,100.0,3.88,0.6806056701030928
5577,0.325,3.5,5.19975,25.0,8.0,100.0,6.803,0.7643319123915919
5578,0.35,3.5,9.52575,25.0,8.0,100.0,11.73,0.8120843989769821
5579,0.375,3.5,16.1525,25.0,8.0,100.0,19.52,0.827484631147541
5580,0.4,3.5,25.345,25.0,8.0,100.0,29.66,0.8545178691840862
5581,0.425,3.5,37.0625,25.0,8.0,100.0,41.83,0.886026775041836
5582,0.45,3.5,51.11,25.0,8.0,100.0,55.76,0.9166068866571019
5583,0.475,3.5,67.0575,25.0,8.0,100.0,71.17,0.9422158212730083
5584,0.5,3.5,84.3725,25.0,8.0,100.0,87.76,0.9614004102096627
5585,0.525,3.5,102.7525,25.0,8.0,100.0,105.2,0.9767347908745246
5586,0.55,3.5,121.8175,25.0,8.0,100.0,123.4,0.9871758508914099
5587,0.575,3.5,141.1275,25.0,8.0,100.0,141.9,0.9945560253699788
5588,0.6,3.5,160.55,25.0,8.0,100.0,160.5,1.0003115264797509
5589,0.625,3.5,179.975,25.0,8.0,100.0,179.1,1.0048855388051368
5590,0.65,3.5,199.125,25.0,8.0,100.0,197.4,1.0087386018237081
5591,0.675,3.5,217.8,25.0,8.0,100.0,215.3,1.0116117045982351
5592,0.7,3.5,235.925,25.0,8.0,100.0,232.7,1.0138590459819512
5593,0.725,3.5,253.275,25.0,8.0,100.0,249.4,1.0155372894947874
5594,0.75,3.5,270.025,25.0,8.0,100.0,265.4,1.017426525998493
5595,0.775,3.5,286.0,25.0,8.0,100.0,280.9,1.0181559273762906
5596,0.8,3.5,301.175,25.0,8.0,100.0,295.9,1.017826968570463
5597,0.825,3.5,315.4,25.0,8.0,100.0,310.2,1.0167633784655061
5598,0.85,3.5,328.775,25.0,8.0,100.0,324.0,1.0147376543209876
5599,0.875,3.5,341.125,25.0,8.0,100.0,337.1,1.0119400771284484
5600,0.9,3.5,352.3,25.0,8.0,100.0,349.2,1.008877434135166
5601,0.925,3.5,362.375,25.0,8.0,100.0,360.2,1.0060383120488618
5602,0.95,3.5,371.3,25.0,8.0,100.0,370.1,1.0032423669278574
5603,0.975,3.5,378.975,25.0,8.0,100.0,378.8,1.0004619852164731
5604,1.0,3.5,385.675,25.0,8.0,100.0,386.3,0.9983820864612996
5605,1.025,3.5,391.35,25.0,8.0,100.0,392.6,0.9968160978094753
5606,1.05,3.5,396.1,25.0,8.0,100.0,397.9,0.9954762503141494
5607,1.075,3.5,400.025,25.0,8.0,100.0,402.4,0.9940979125248509
5608,1.1,3.5,403.15,25.0,8.0,100.0,406.1,0.9927357793646884
5609,1.125,3.5,405.525,25.0,8.0,100.0,409.4,0.9905349291646312
5610,1.15,3.5,407.275,25.0,8.0,100.0,412.2,0.9880519165453663
5611,1.175,3.5,408.425,25.0,8.0,100.0,414.6,0.9851061263868789
5612,1.2,3.5,409.0,25.0,8.0,100.0,416.8,0.9812859884836852
5613,5.5511151229999994e-17,4.0,0.000222375,25.0,8.0,100.0,0.004212,0.05279558404558405
5614,0.025,4.0,0.000397375,25.0,8.0,100.0,0.007633,0.05206013363028953
5615,0.05,4.0,0.00082255,25.0,8.0,100.0,0.01376,0.05977834302325582
5616,0.075,4.0,0.0018235,25.0,8.0,100.0,0.02475,0.07367676767676767
5617,0.1,4.0,0.00421325,25.0,8.0,100.0,0.04443,0.09482894440693226
5618,0.125,4.0,0.00991725,25.0,8.0,100.0,0.07969,0.12444786045927972
5619,0.15,4.0,0.023515,25.0,8.0,100.0,0.1428,0.16467086834733893
5620,0.175,4.0,0.055475,25.0,8.0,100.0,0.2558,0.2168686473807662
