,Vgs,Vds,Ids,length,finger,width,Ids_coarse,alpha
7276,1.0,2.7,406.425,25.0,8.0,100.0,405.3,1.0027757216876387
7277,1.0,2.8,403.975,25.0,8.0,100.0,403.1,1.0021706772513024
7278,1.0,2.9,401.45,25.0,8.0,100.0,400.7,1.0018717244821562
7279,1.0,3.0,398.95,25.0,8.0,100.0,398.4,1.0013805220883534
7280,1.0,3.1,396.375,25.0,8.0,100.0,396.0,1.0009469696969697
7281,1.0,3.2,393.825,25.0,8.0,100.0,393.6,1.0005716463414633
7282,1.0,3.3,391.3,25.0,8.0,100.0,391.2,1.0002556237218814
7283,1.0,3.4,388.725,25.0,8.0,100.0,388.7,1.0000643169539492
7284,1.0,3.5,386.15,25.0,8.0,100.0,386.3,0.9996117007507118
7285,1.0,3.6,383.6,25.0,8.0,100.0,383.8,0.9994788952579469
7286,1.0,3.7,381.05,25.0,8.0,100.0,381.3,0.9993443482821925
7287,1.0,3.8,378.525,25.0,8.0,100.0,378.8,0.9992740232312565
7288,1.0,3.9,376.0,25.0,8.0,100.0,376.3,0.9992027637523252
7289,1.0,4.0,373.5,25.0,8.0,100.0,373.7,0.9994648113459995
7290,1.0,4.1,371.05,25.0,8.0,100.0,371.2,0.9995959051724138
7291,1.0,4.2,368.625,25.0,8.0,100.0,368.7,0.9997965825874695
7292,1.0,4.3,366.3,25.0,8.0,100.0,366.1,1.0005462988254574
7293,1.0,4.4,364.025,25.0,8.0,100.0,363.6,1.0011688668866885
7294,1.0,4.5,361.825,25.0,8.0,100.0,361.0,1.0022853185595568
7295,1.0,4.6,359.75,25.0,8.0,100.0,358.5,1.003486750348675
7296,1.0,4.7,357.75,25.0,8.0,100.0,355.9,1.0051980893509413
7297,1.0,4.8,355.85,25.0,8.0,100.0,353.4,1.0069326542161858
7298,1.0,4.9,354.15,25.0,8.0,100.0,350.9,1.0092618979766315
7299,1.0,5.0,352.55,25.0,8.0,100.0,348.4,1.01191159586682
7300,0.8999999999999999,0.1,59.57,25.0,8.0,100.0,82.87,0.7188367322312055
7301,0.8999999999999999,0.2,119.03,25.0,8.0,100.0,161.3,0.7379417234965902
7302,0.8999999999999999,0.3,175.5,25.0,8.0,100.0,231.1,0.7594115101687582
7303,0.8999999999999999,0.4,227.925,25.0,8.0,100.0,287.8,0.7919562195969423
7304,0.8999999999999999,0.5,274.5,25.0,8.0,100.0,327.7,0.8376563930424169
7305,0.8999999999999999,0.6,312.425,25.0,8.0,100.0,350.6,0.8911152310325157
7306,0.8999999999999999,0.7,340.175,25.0,8.0,100.0,361.3,0.9415305840022142
7307,0.8999999999999999,0.8,356.375,25.0,8.0,100.0,365.6,0.9747675054704594
7308,0.8999999999999999,0.9,363.75,25.0,8.0,100.0,367.4,0.9900653238976593
7309,0.8999999999999999,1.0,366.6,25.0,8.0,100.0,368.1,0.9959250203748982
7310,0.8999999999999999,1.1,367.875,25.0,8.0,100.0,368.3,0.9988460494162368
7311,0.8999999999999999,1.2,368.675,25.0,8.0,100.0,368.4,1.0007464712269274
7312,0.8999999999999999,1.3,369.175,25.0,8.0,100.0,368.3,1.0023757806136302
7313,0.8999999999999999,1.4,369.35,25.0,8.0,100.0,368.1,1.0033958163542516
7314,0.8999999999999999,1.5,369.375,25.0,8.0,100.0,367.9,1.0040092416417505
7315,0.8999999999999999,1.6,369.225,25.0,8.0,100.0,367.5,1.0046938775510206
7316,0.8999999999999999,1.7,368.975,25.0,8.0,100.0,367.1,1.005107600108962
7317,0.8999999999999999,1.8,368.6,25.0,8.0,100.0,366.7,1.005181347150259
7318,0.8999999999999999,1.9,368.175,25.0,8.0,100.0,366.1,1.0056678503141219
7319,0.8999999999999999,2.0,367.65,25.0,8.0,100.0,365.5,1.0058823529411764
7320,0.8999999999999999,2.1,367.05,25.0,8.0,100.0,364.8,1.0061677631578947
7321,0.8999999999999999,2.2,366.4,25.0,8.0,100.0,364.0,1.0065934065934066
7322,0.8999999999999999,2.3,365.675,25.0,8.0,100.0,363.2,1.0068144273127755
7323,0.8999999999999999,2.4,364.9,25.0,8.0,100.0,362.3,1.0071763731714047
7324,0.8999999999999999,2.5,364.075,25.0,8.0,100.0,361.4,1.0074017708909795
7325,0.8999999999999999,2.6,363.15,25.0,8.0,100.0,360.4,1.007630410654828
7326,0.8999999999999999,2.7,362.225,25.0,8.0,100.0,359.3,1.0081408293904814
7327,0.8999999999999999,2.8,361.225,25.0,8.0,100.0,358.2,1.0084450027917367
7328,0.8999999999999999,2.9,360.175,25.0,8.0,100.0,357.1,1.0086110333239988
7329,0.8999999999999999,3.0,359.05,25.0,8.0,100.0,355.8,1.0091343451377177
7330,0.8999999999999999,3.1,357.9,25.0,8.0,100.0,354.6,1.009306260575296
7331,0.8999999999999999,3.2,356.725,25.0,8.0,100.0,353.3,1.0096943107840362
7332,0.8999999999999999,3.3,355.5,25.0,8.0,100.0,352.0,1.0099431818181819
7333,0.8999999999999999,3.4,354.225,25.0,8.0,100.0,350.6,1.010339418140331
7334,0.8999999999999999,3.5,352.925,25.0,8.0,100.0,349.2,1.0106672394043528
7335,0.8999999999999999,3.6,351.6,25.0,8.0,100.0,347.7,1.011216566005177
7336,0.8999999999999999,3.7,350.275,25.0,8.0,100.0,346.2,1.0117706528018486
7337,0.8999999999999999,3.8,348.9,25.0,8.0,100.0,344.7,1.0121845082680592
7338,0.8999999999999999,3.9,347.525,25.0,8.0,100.0,343.1,1.0128971145438646
7339,0.8999999999999999,4.0,346.15,25.0,8.0,100.0,341.6,1.0133196721311475
7340,0.8999999999999999,4.1,344.8,25.0,8.0,100.0,340.0,1.0141176470588236
7341,0.8999999999999999,4.2,343.475,25.0,8.0,100.0,338.3,1.0152970736033107
7342,0.8999999999999999,4.3,342.175,25.0,8.0,100.0,336.7,1.0162607662607663
7343,0.8999999999999999,4.4,340.925,25.0,8.0,100.0,335.0,1.017686567164179
7344,0.8999999999999999,4.5,339.725,25.0,8.0,100.0,333.3,1.0192769276927693
7345,0.8999999999999999,4.6,338.575,25.0,8.0,100.0,331.6,1.021034378769602
7346,0.8999999999999999,4.7,337.475,25.0,8.0,100.0,329.8,1.0232716798059431
7347,0.8999999999999999,4.8,336.4,25.0,8.0,100.0,328.1,1.0252971654983236
7348,0.8999999999999999,4.9,335.45,25.0,8.0,100.0,326.3,1.0280416794361016
7349,0.8999999999999999,5.0,334.55,25.0,8.0,100.0,324.5,1.0309707241910633
7350,0.7999999999999999,0.1,58.2725,25.0,8.0,100.0,75.89,0.7678547898273818
7351,0.7999999999999999,0.2,114.57,25.0,8.0,100.0,144.6,0.7923236514522821
7352,0.7999999999999999,0.3,166.2,25.0,8.0,100.0,201.6,0.8244047619047619
7353,0.7999999999999999,0.4,211.0,25.0,8.0,100.0,243.2,0.8675986842105263
7354,0.7999999999999999,0.5,245.875,25.0,8.0,100.0,268.2,0.9167598806860552
7355,0.7999999999999999,0.6,268.625,25.0,8.0,100.0,280.7,0.9569825436408977
7356,0.7999999999999999,0.7,280.825,25.0,8.0,100.0,286.4,0.980534217877095
7357,0.7999999999999999,0.8,286.275,25.0,8.0,100.0,289.1,0.9902282947077135
7358,0.7999999999999999,0.9,289.1,25.0,8.0,100.0,290.7,0.9944960440316478
7359,0.7999999999999999,1.0,291.075,25.0,8.0,100.0,291.8,0.99751542152159
7360,0.7999999999999999,1.1,292.7,25.0,8.0,100.0,292.7,1.0
7361,0.7999999999999999,1.2,294.0,25.0,8.0,100.0,293.5,1.0017035775127767
7362,0.7999999999999999,1.3,295.1,25.0,8.0,100.0,294.2,1.003059143439837
7363,0.7999999999999999,1.4,296.0,25.0,8.0,100.0,294.9,1.00373007799254
7364,0.7999999999999999,1.5,296.775,25.0,8.0,100.0,295.4,1.0046547054840893
7365,0.7999999999999999,1.6,297.425,25.0,8.0,100.0,296.0,1.0048141891891893
7366,0.7999999999999999,1.7,298.025,25.0,8.0,100.0,296.4,1.0054824561403508
7367,0.7999999999999999,1.8,298.575,25.0,8.0,100.0,296.8,1.005980458221024
7368,0.7999999999999999,1.9,299.075,25.0,8.0,100.0,297.2,1.0063088829071332
7369,0.7999999999999999,2.0,299.55,25.0,8.0,100.0,297.5,1.0068907563025211
7370,0.7999999999999999,2.1,299.975,25.0,8.0,100.0,297.7,1.00764192139738
7371,0.7999999999999999,2.2,300.35,25.0,8.0,100.0,297.9,1.0082242363209133
7372,0.7999999999999999,2.3,300.725,25.0,8.0,100.0,298.0,1.0091442953020135
7373,0.7999999999999999,2.4,301.0,25.0,8.0,100.0,298.1,1.0097282791009727
7374,0.7999999999999999,2.5,301.3,25.0,8.0,100.0,298.2,1.0103957075788061
7375,0.7999999999999999,2.6,301.55,25.0,8.0,100.0,298.1,1.0115732975511573
7376,0.7999999999999999,2.7,301.725,25.0,8.0,100.0,298.1,1.012160348876216
7377,0.7999999999999999,2.8,301.875,25.0,8.0,100.0,297.9,1.0133434038267877
7378,0.7999999999999999,2.9,302.0,25.0,8.0,100.0,297.8,1.0141034251175285
7379,0.7999999999999999,3.0,302.075,25.0,8.0,100.0,297.6,1.0150369623655913
7380,0.7999999999999999,3.1,302.125,25.0,8.0,100.0,297.3,1.0162293979145645
7381,0.7999999999999999,3.2,302.125,25.0,8.0,100.0,297.0,1.0172558922558923
7382,0.7999999999999999,3.3,302.1,25.0,8.0,100.0,296.7,1.0182002022244694
7383,0.7999999999999999,3.4,302.075,25.0,8.0,100.0,296.3,1.0194903813702327
7384,0.7999999999999999,3.5,302.0,25.0,8.0,100.0,295.9,1.0206150726596823
7385,0.7999999999999999,3.6,301.925,25.0,8.0,100.0,295.4,1.0220886932972242
7386,0.7999999999999999,3.7,301.825,25.0,8.0,100.0,294.9,1.0234825364530349
7387,0.7999999999999999,3.8,301.725,25.0,8.0,100.0,294.4,1.024881114130435
7388,0.7999999999999999,3.9,301.625,25.0,8.0,100.0,293.8,1.026633764465623
7389,0.7999999999999999,4.0,301.475,25.0,8.0,100.0,293.2,1.0282230559345158
7390,0.7999999999999999,4.1,301.375,25.0,8.0,100.0,292.5,1.0303418803418802
7391,0.7999999999999999,4.2,301.25,25.0,8.0,100.0,291.8,1.0323851953392735
7392,0.7999999999999999,4.3,301.15,25.0,8.0,100.0,291.1,1.0345242184816212
7393,0.7999999999999999,4.4,301.05,25.0,8.0,100.0,290.4,1.0366735537190084
7394,0.7999999999999999,4.5,300.925,25.0,8.0,100.0,289.6,1.0391056629834254
7395,0.7999999999999999,4.6,300.825,25.0,8.0,100.0,288.8,1.041637811634349
7396,0.7999999999999999,4.7,300.725,25.0,8.0,100.0,288.0,1.0441840277777779
7397,0.7999999999999999,4.8,300.65,25.0,8.0,100.0,287.1,1.0471960989202367
7398,0.7999999999999999,4.9,300.575,25.0,8.0,100.0,286.3,1.0498602864128537
7399,0.7999999999999999,5.0,300.5,25.0,8.0,100.0,285.4,1.0529081990189209
7400,0.7,0.1,54.64,25.0,8.0,100.0,64.24,0.850560398505604
7401,0.7,0.2,104.97,25.0,8.0,100.0,118.9,0.8828427249789739
7402,0.7,0.3,146.7,25.0,8.0,100.0,159.7,0.9185973700688791
7403,0.7,0.4,176.025,25.0,8.0,100.0,185.0,0.9514864864864865
7404,0.7,0.5,192.575,25.0,8.0,100.0,198.1,0.9721100454316002
7405,0.7,0.6,200.4,25.0,8.0,100.0,204.4,0.9804305283757339
7406,0.7,0.7,204.575,25.0,8.0,100.0,207.6,0.9854287090558767
7407,0.7,0.8,207.45,25.0,8.0,100.0,209.6,0.9897423664122137
7408,0.7,0.9,209.9,25.0,8.0,100.0,211.1,0.9943154902889626
7409,0.7,1.0,212.0,25.0,8.0,100.0,212.5,0.9976470588235294
7410,0.7,1.1,213.75,25.0,8.0,100.0,213.8,0.9997661365762395
7411,0.7,1.2,215.2,25.0,8.0,100.0,215.0,1.0009302325581395
7412,0.7,1.3,216.475,25.0,8.0,100.0,216.2,1.00127197039778
7413,0.7,1.4,217.55,25.0,8.0,100.0,217.3,1.0011504832029452
7414,0.7,1.5,218.6,25.0,8.0,100.0,218.4,1.000915750915751
7415,0.7,1.6,219.575,25.0,8.0,100.0,219.5,1.0003416856492027
7416,0.7,1.7,220.55,25.0,8.0,100.0,220.5,1.0002267573696146
7417,0.7,1.8,221.5,25.0,8.0,100.0,221.5,1.0
7418,0.7,1.9,222.475,25.0,8.0,100.0,222.4,1.0003372302158273
7419,0.7,2.0,223.425,25.0,8.0,100.0,223.3,1.0005597850425436
7420,0.7,2.1,224.375,25.0,8.0,100.0,224.2,1.0007805530776093
7421,0.7,2.2,225.325,25.0,8.0,100.0,225.0,1.0014444444444444
7422,0.7,2.3,226.3,25.0,8.0,100.0,225.8,1.0022143489813995
7423,0.7,2.4,227.25,25.0,8.0,100.0,226.6,1.0028684907325685
7424,0.7,2.5,228.175,25.0,8.0,100.0,227.3,1.0038495380554333
7425,0.7,2.6,229.1,25.0,8.0,100.0,228.0,1.0048245614035087
7426,0.7,2.7,230.025,25.0,8.0,100.0,228.7,1.0057936160909489
7427,0.7,2.8,230.95,25.0,8.0,100.0,229.3,1.0071958133449628
7428,0.7,2.9,231.8,25.0,8.0,100.0,229.9,1.0082644628099173
7429,0.7,3.0,232.65,25.0,8.0,100.0,230.4,1.009765625
7430,0.7,3.1,233.475,25.0,8.0,100.0,230.9,1.0111520138588133
7431,0.7,3.2,234.275,25.0,8.0,100.0,231.4,1.0124243733794296
7432,0.7,3.3,235.075,25.0,8.0,100.0,231.9,1.013691246226822
7433,0.7,3.4,235.875,25.0,8.0,100.0,232.3,1.0153895824365045
7434,0.7,3.5,236.65,25.0,8.0,100.0,232.7,1.0169746454662656
7435,0.7,3.6,237.425,25.0,8.0,100.0,233.0,1.018991416309013
7436,0.7,3.7,238.175,25.0,8.0,100.0,233.3,1.0208958422631804
7437,0.7,3.8,238.95,25.0,8.0,100.0,233.6,1.022902397260274
7438,0.7,3.9,239.7,25.0,8.0,100.0,233.8,1.025235243798118
7439,0.7,4.0,240.45,25.0,8.0,100.0,234.1,1.0271251601879539
7440,0.7,4.1,241.15,25.0,8.0,100.0,234.3,1.0292360221937686
7441,0.7,4.2,241.875,25.0,8.0,100.0,234.4,1.0318899317406143
7442,0.7,4.3,242.6,25.0,8.0,100.0,234.5,1.0345415778251599
7443,0.7,4.4,243.3,25.0,8.0,100.0,234.6,1.0370843989769822
7444,0.7,4.5,244.0,25.0,8.0,100.0,234.7,1.0396250532594802
7445,0.7,4.6,244.675,25.0,8.0,100.0,234.7,1.0425010651896038
7446,0.7,4.7,245.375,25.0,8.0,100.0,234.8,1.0450383304940374
7447,0.7,4.8,246.075,25.0,8.0,100.0,234.7,1.0484661269706008
7448,0.7,4.9,246.75,25.0,8.0,100.0,234.7,1.0513421389007245
7449,0.7,5.0,247.425,25.0,8.0,100.0,234.6,1.0546675191815857
7450,0.6,0.1,47.1,25.0,8.0,100.0,46.75,1.0074866310160429
7451,0.6,0.2,84.0925,25.0,8.0,100.0,82.66,1.0173300266150496
7452,0.6,0.3,105.65,25.0,8.0,100.0,105.5,1.0014218009478673
7453,0.6,0.4,115.4475,25.0,8.0,100.0,117.5,0.982531914893617
7454,0.6,0.5,120.1925,25.0,8.0,100.0,123.3,0.9747972424979724
7455,0.6,0.6,123.0625,25.0,8.0,100.0,126.4,0.9735957278481012
7456,0.6,0.7,125.765,25.0,8.0,100.0,128.3,0.9802416212003117
7457,0.6,0.8,128.2425,25.0,8.0,100.0,129.9,0.9872401847575057
7458,0.6,0.9,130.4775,25.0,8.0,100.0,131.3,0.9937357197258185
7459,0.6,1.0,132.4075,25.0,8.0,100.0,132.7,0.9977957799547853
7460,0.6,1.1,134.03,25.0,8.0,100.0,134.0,1.000223880597015
7461,0.6,1.2,135.4175,25.0,8.0,100.0,135.3,1.0008684405025867
7462,0.6,1.3,136.62,25.0,8.0,100.0,136.6,1.0001464128843338
7463,0.6,1.4,137.6775,25.0,8.0,100.0,137.9,0.9983865119651922
7464,0.6,1.5,138.7,25.0,8.0,100.0,139.1,0.9971243709561466
7465,0.6,1.6,139.6875,25.0,8.0,100.0,140.3,0.9956343549536706
7466,0.6,1.7,140.6625,25.0,8.0,100.0,141.6,0.9933792372881356
7467,0.6,1.8,141.66,25.0,8.0,100.0,142.8,0.992016806722689
7468,0.6,1.9,142.6,25.0,8.0,100.0,143.9,0.9909659485753995
7469,0.6,2.0,143.675,25.0,8.0,100.0,145.1,0.9901791867677465
7470,0.6,2.1,144.725,25.0,8.0,100.0,146.3,0.9892344497607655
7471,0.6,2.2,145.825,25.0,8.0,100.0,147.4,0.9893147896879239
7472,0.6,2.3,146.95,25.0,8.0,100.0,148.5,0.9895622895622895
7473,0.6,2.4,148.125,25.0,8.0,100.0,149.6,0.9901403743315509
7474,0.6,2.5,149.3,25.0,8.0,100.0,150.7,0.9907100199071004
7475,0.6,2.6,150.525,25.0,8.0,100.0,151.8,0.991600790513834
7476,0.6,2.7,151.725,25.0,8.0,100.0,152.8,0.9929646596858638
7477,0.6,2.8,152.925,25.0,8.0,100.0,153.8,0.9943107932379714
7478,0.6,2.9,154.1,25.0,8.0,100.0,154.8,0.9954780361757105
7479,0.6,3.0,155.3,25.0,8.0,100.0,155.8,0.996790757381258
7480,0.6,3.1,156.475,25.0,8.0,100.0,156.8,0.9979272959183673
7481,0.6,3.2,157.65,25.0,8.0,100.0,157.8,0.9990494296577946
7482,0.6,3.3,158.8,25.0,8.0,100.0,158.7,1.0006301197227474
7483,0.6,3.4,159.95,25.0,8.0,100.0,159.6,1.0021929824561404
7484,0.6,3.5,161.125,25.0,8.0,100.0,160.5,1.0038940809968848
7485,0.6,3.6,162.25,25.0,8.0,100.0,161.4,1.005266418835192
7486,0.6,3.7,163.4,25.0,8.0,100.0,162.2,1.0073982737361284
7487,0.6,3.8,164.525,25.0,8.0,100.0,163.1,1.0087369711833232
7488,0.6,3.9,165.675,25.0,8.0,100.0,163.9,1.0108297742525931
7489,0.6,4.0,166.8,25.0,8.0,100.0,164.7,1.0127504553734064
7490,0.6,4.1,167.95,25.0,8.0,100.0,165.5,1.0148036253776433
7491,0.6,4.2,169.1,25.0,8.0,100.0,166.2,1.0174488567990374
7492,0.6,4.3,170.25,25.0,8.0,100.0,167.0,1.0194610778443114
7493,0.6,4.4,171.375,25.0,8.0,100.0,167.7,1.0219141323792487
7494,0.6,4.5,172.5,25.0,8.0,100.0,168.4,1.0243467933491686
7495,0.6,4.6,173.65,25.0,8.0,100.0,169.1,1.0269071555292726
7496,0.6,4.7,174.75,25.0,8.0,100.0,169.7,1.0297583971714792
7497,0.6,4.8,175.975,25.0,8.0,100.0,170.4,1.0327171361502347
7498,0.6,4.9,177.075,25.0,8.0,100.0,171.0,1.0355263157894736
7499,0.6,5.0,178.25,25.0,8.0,100.0,171.6,1.038752913752914
7500,0.5,0.1,30.14,25.0,8.0,100.0,24.32,1.2393092105263157
7501,0.5,0.2,43.3275,25.0,8.0,100.0,41.02,1.0562530472940028
7502,0.5,0.3,47.825,25.0,8.0,100.0,50.16,0.9534489633173845
7503,0.5,0.4,50.3625,25.0,8.0,100.0,54.64,0.9217148609077598
7504,0.5,0.5,52.3775,25.0,8.0,100.0,56.97,0.9193873968755485
7505,0.5,0.6,54.4425,25.0,8.0,100.0,58.45,0.931437125748503
7506,0.5,0.7,56.4125,25.0,8.0,100.0,59.63,0.946042260607077
7507,0.5,0.8,58.3775,25.0,8.0,100.0,60.69,0.9618965233152085
7508,0.5,0.9,60.1075,25.0,8.0,100.0,61.72,0.9738739468567725
7509,0.5,1.0,61.6725,25.0,8.0,100.0,62.73,0.983142037302726
7510,0.5,1.1,62.9525,25.0,8.0,100.0,63.74,0.9876451208032633
7511,0.5,1.2,63.88,25.0,8.0,100.0,64.75,0.9865637065637066
7512,0.5,1.3,64.735,25.0,8.0,100.0,65.75,0.9845627376425855
7513,0.5,1.4,65.53,25.0,8.0,100.0,66.76,0.981575793888556
7514,0.5,1.5,66.295,25.0,8.0,100.0,67.77,0.9782352073188727
7515,0.5,1.6,67.185,25.0,8.0,100.0,68.78,0.9768101192207037
7516,0.5,1.7,67.94,25.0,8.0,100.0,69.79,0.9734919042842813
7517,0.5,1.8,68.5225,25.0,8.0,100.0,70.8,0.9678319209039548
7518,0.5,1.9,69.35,25.0,8.0,100.0,71.81,0.9657429327391727
7519,0.5,2.0,70.1075,25.0,8.0,100.0,72.82,0.9627506179620985
7520,0.5,2.1,70.8625,25.0,8.0,100.0,73.83,0.9598063117973723
7521,0.5,2.2,71.5375,25.0,8.0,100.0,74.84,0.9558725280598609
7522,0.5,2.3,72.445,25.0,8.0,100.0,75.84,0.9552347046413501
7523,0.5,2.4,73.26,25.0,8.0,100.0,76.85,0.9532856213402734
7524,0.5,2.5,74.2475,25.0,8.0,100.0,77.85,0.9537251123956327
7525,0.5,2.6,75.2375,25.0,8.0,100.0,78.86,0.9540641643418717
7526,0.5,2.7,76.23,25.0,8.0,100.0,79.86,0.9545454545454546
7527,0.5,2.8,77.2525,25.0,8.0,100.0,80.85,0.9555040197897341
7528,0.5,2.9,78.2925,25.0,8.0,100.0,81.85,0.9565363469761761
7529,0.5,3.0,79.33,25.0,8.0,100.0,82.84,0.9576291646547561
7530,0.5,3.1,80.38,25.0,8.0,100.0,83.83,0.9588452821185732
7531,0.5,3.2,81.445,25.0,8.0,100.0,84.82,0.9602098561659986
7532,0.5,3.3,82.49,25.0,8.0,100.0,85.8,0.9614219114219114
7533,0.5,3.4,83.5625,25.0,8.0,100.0,86.78,0.962923484673888
7534,0.5,3.5,84.6275,25.0,8.0,100.0,87.76,0.9643060619872379
7535,0.5,3.6,85.695,25.0,8.0,100.0,88.73,0.9657951087569029
7536,0.5,3.7,86.7775,25.0,8.0,100.0,89.7,0.9674191750278707
7537,0.5,3.8,87.8675,25.0,8.0,100.0,90.66,0.9691981028016767
7538,0.5,3.9,88.965,25.0,8.0,100.0,91.62,0.9710216110019646
7539,0.5,4.0,90.07,25.0,8.0,100.0,92.57,0.9729934103921357
7540,0.5,4.1,91.1525,25.0,8.0,100.0,93.52,0.9746845594525236
7541,0.5,4.2,92.2575,25.0,8.0,100.0,94.46,0.9766832521702308
7542,0.5,4.3,93.3625,25.0,8.0,100.0,95.4,0.9786425576519915
7543,0.5,4.4,94.4825,25.0,8.0,100.0,96.33,0.9808211356794353
7544,0.5,4.5,95.605,25.0,8.0,100.0,97.26,0.9829837548838166
7545,0.5,4.6,96.725,25.0,8.0,100.0,98.18,0.9851802811163168
7546,0.5,4.7,97.8725,25.0,8.0,100.0,99.09,0.9877131900292663
7547,0.5,4.8,99.025,25.0,8.0,100.0,100.0,0.9902500000000001
7548,0.5,4.9,100.175,25.0,8.0,100.0,100.9,0.9928146679881069
7549,0.5,5.0,101.35,25.0,8.0,100.0,101.8,0.9955795677799607
7550,0.3999999999999999,0.1,7.428,25.0,8.0,100.0,5.959,1.2465178721261958
7551,0.3999999999999999,0.2,8.8835,25.0,8.0,100.0,9.909,0.8965082248460994
7552,0.3999999999999999,0.3,9.69925,25.0,8.0,100.0,11.99,0.8089449541284403
7553,0.3999999999999999,0.4,10.31975,25.0,8.0,100.0,13.07,0.7895753634276971
7554,0.3999999999999999,0.5,11.05075,25.0,8.0,100.0,13.74,0.8042758369723436
7555,0.3999999999999999,0.6,11.91125,25.0,8.0,100.0,14.25,0.8358771929824562
7556,0.3999999999999999,0.7,12.774,25.0,8.0,100.0,14.71,0.8683888511216858
7557,0.3999999999999999,0.8,13.56575,25.0,8.0,100.0,15.16,0.8948383905013192
7558,0.3999999999999999,0.9,14.35,25.0,8.0,100.0,15.6,0.9198717948717948
7559,0.3999999999999999,1.0,15.065,25.0,8.0,100.0,16.05,0.9386292834890965
7560,0.3999999999999999,1.1,15.54,25.0,8.0,100.0,16.51,0.9412477286493033
7561,0.3999999999999999,1.2,15.9825,25.0,8.0,100.0,16.98,0.9412544169611308
7562,0.3999999999999999,1.3,16.5125,25.0,8.0,100.0,17.45,0.9462750716332379
7563,0.3999999999999999,1.4,16.9325,25.0,8.0,100.0,17.93,0.9443669827105411
7564,0.3999999999999999,1.5,17.0775,25.0,8.0,100.0,18.41,0.9276208582292232
7565,0.3999999999999999,1.6,17.54,25.0,8.0,100.0,18.91,0.9275515600211528
7566,0.3999999999999999,1.7,17.705,25.0,8.0,100.0,19.41,0.9121586810922204
7567,0.3999999999999999,1.8,17.9975,25.0,8.0,100.0,19.92,0.903488955823293
7568,0.3999999999999999,1.9,18.455,25.0,8.0,100.0,20.44,0.9028864970645791
7569,0.3999999999999999,2.0,18.64,25.0,8.0,100.0,20.96,0.8893129770992366
7570,0.3999999999999999,2.1,19.0975,25.0,8.0,100.0,21.49,0.8886691484411355
7571,0.3999999999999999,2.2,19.4625,25.0,8.0,100.0,22.03,0.8834543803903766
7572,0.3999999999999999,2.3,19.645,25.0,8.0,100.0,22.58,0.8700177147918512
7573,0.3999999999999999,2.4,19.9625,25.0,8.0,100.0,23.13,0.8630566364029398
7574,0.3999999999999999,2.5,20.4475,25.0,8.0,100.0,23.69,0.8631279020683833
7575,0.3999999999999999,2.6,20.8775,25.0,8.0,100.0,24.26,0.8605729596042869
7576,0.3999999999999999,2.7,21.315,25.0,8.0,100.0,24.83,0.8584373741441805
7577,0.3999999999999999,2.8,21.7025,25.0,8.0,100.0,25.41,0.8540928768201496
7578,0.3999999999999999,2.9,22.1825,25.0,8.0,100.0,26.0,0.853173076923077
7579,0.3999999999999999,3.0,22.705,25.0,8.0,100.0,26.59,0.8538924407672056
7580,0.3999999999999999,3.1,23.2275,25.0,8.0,100.0,27.19,0.8542662743655756
7581,0.3999999999999999,3.2,23.695,25.0,8.0,100.0,27.8,0.8523381294964029
7582,0.3999999999999999,3.3,24.26,25.0,8.0,100.0,28.41,0.853924674410419
7583,0.3999999999999999,3.4,24.81,25.0,8.0,100.0,29.03,0.8546331381329658
7584,0.3999999999999999,3.5,25.3925,25.0,8.0,100.0,29.66,0.8561193526635198
7585,0.3999999999999999,3.6,25.975,25.0,8.0,100.0,30.29,0.8575437438098383
7586,0.3999999999999999,3.7,26.565,25.0,8.0,100.0,30.93,0.858874878758487
7587,0.3999999999999999,3.8,27.1675,25.0,8.0,100.0,31.58,0.8602754908169729
7588,0.3999999999999999,3.9,27.7825,25.0,8.0,100.0,32.23,0.8620074464784363
7589,0.3999999999999999,4.0,28.4125,25.0,8.0,100.0,32.89,0.8638643964730921
7590,0.3999999999999999,4.1,29.04,25.0,8.0,100.0,33.55,0.8655737704918033
7591,0.3999999999999999,4.2,29.685,25.0,8.0,100.0,34.22,0.8674751607247224
7592,0.3999999999999999,4.3,30.3375,25.0,8.0,100.0,34.89,0.869518486672399
7593,0.3999999999999999,4.4,30.9975,25.0,8.0,100.0,35.57,0.8714506606691031
7594,0.3999999999999999,4.5,31.6675,25.0,8.0,100.0,36.26,0.8733452840595698
7595,0.3999999999999999,4.6,32.34,25.0,8.0,100.0,36.95,0.8752368064952639
7596,0.3999999999999999,4.7,33.03,25.0,8.0,100.0,37.64,0.8775239107332625
7597,0.3999999999999999,4.8,33.8925,25.0,8.0,100.0,38.34,0.8839984350547729
7598,0.3999999999999999,4.9,34.5575,25.0,8.0,100.0,39.04,0.8851818647540983
7599,0.3999999999999999,5.0,35.2675,25.0,8.0,100.0,39.75,0.8872327044025157
7600,0.2999999999999999,0.1,0.477975,25.0,8.0,100.0,0.5752,0.830971835883171
7601,0.2999999999999999,0.2,0.5629,25.0,8.0,100.0,0.9678,0.5816284356271957
7602,0.2999999999999999,0.3,0.628925,25.0,8.0,100.0,1.178,0.5338921901528013
7603,0.2999999999999999,0.4,0.694075,25.0,8.0,100.0,1.292,0.5372097523219814
7604,0.2999999999999999,0.5,0.76635,25.0,8.0,100.0,1.367,0.5606071689831749
